"province_name","city_name","district_name","jt_province_name","jt_city_name","jt_city_code","jt_district_name","jt_area_code","wc_state_code"
"JAWA TENGAH","KOTA SEMARANG","SEMARANG TIMUR","JAWA TENGAH","SEMARANG","SRG","SEMARANG TIMUR","SRG006","JT"
"JAWA TENGAH","KOTA SEMARANG","GAYAMSARI","JAWA TENGAH","SEMARANG","SRG","GAYAMSARI","SRG005","JT"
"JAWA TENGAH","KOTA SEMARANG","GENUK","JAWA TENGAH","SEMARANG","SRG","GENUK","SRG008","JT"
"JAWA TENGAH","KOTA SEMARANG","PEDURUNGAN","JAWA TENGAH","SEMARANG","SRG","PEDURUNGAN","SRG009","JT"
"JAWA TENGAH","KOTA SEMARANG","SEMARANG SELATAN","JAWA TENGAH","SEMARANG","SRG","SEMARANG SELATAN","SRG001","JT"
"JAWA TENGAH","KOTA SEMARANG","CANDISARI","JAWA TENGAH","SEMARANG","SRG","CANDISARI","SRG012","JT"
"JAWA TENGAH","KOTA SEMARANG","GAJAHMUNGKUR","JAWA TENGAH","SEMARANG","SRG","GAJAHMUNGKUR","SRG013","JT"
"JAWA TENGAH","KOTA SEMARANG","TEMBALANG","JAWA TENGAH","SEMARANG","SRG","TEMBALANG","SRG014","JT"
"JAWA TENGAH","KOTA SEMARANG","BANYUMANIK","JAWA TENGAH","SEMARANG","SRG","BANYUMANIK","SRG002","JT"
"JAWA TENGAH","KOTA SEMARANG","GUNUNGPATI","JAWA TENGAH","SEMARANG","SRG","GUNUNGPATI","SRG007","JT"
"JAWA TENGAH","KOTA SEMARANG","SEMARANG BARAT","JAWA TENGAH","SEMARANG","SRG","SEMARANG BARAT","SRG003","JT"
"JAWA TENGAH","KOTA SEMARANG","MIJEN","JAWA TENGAH","SEMARANG","SRG","MIJEN-SRG","SRG011","JT"
"JAWA TENGAH","KOTA SEMARANG","NGALIYAN","JAWA TENGAH","SEMARANG","SRG","NGALIYAN","SRG004","JT"
"JAWA TENGAH","KOTA SEMARANG","TUGU","JAWA TENGAH","SEMARANG","SRG","TUGU-SRG","SRG010","JT"
"JAWA TENGAH","KOTA SURAKARTA","LAWEYAN","JAWA TENGAH","SOLO","SOC","LAWEYAN","SOC001","JT"
"JAWA TENGAH","KOTA SURAKARTA","SERENGAN","JAWA TENGAH","SOLO","SOC","SERENGAN","SOC006","JT"
"JAWA TENGAH","KOTA SURAKARTA","PASAR KLIWON","JAWA TENGAH","SOLO","SOC","PASAR KLIWON","SOC003","JT"
"JAWA TENGAH","KOTA SURAKARTA","JEBRES","JAWA TENGAH","SOLO","SOC","JEBRES","SOC004","JT"
"JAWA TENGAH","KOTA SURAKARTA","BANJARSARI","JAWA TENGAH","SOLO","SOC","BANJARSARI-SOC","SOC005","JT"
"JAWA TENGAH","KOTA TEGAL","TEGAL BARAT","JAWA TENGAH","TEGAL","TGL","TEGAL BARAT","TGL002","JT"
"JAWA TENGAH","KOTA TEGAL","TEGAL TIMUR","JAWA TENGAH","TEGAL","TGL","TEGAL TIMUR","TGL001","JT"
"JAWA TENGAH","KOTA TEGAL","TEGAL SELATAN","JAWA TENGAH","TEGAL","TGL","TEGAL SELATAN","TGL004","JT"
"JAWA TENGAH","KOTA TEGAL","MARGADANA","JAWA TENGAH","TEGAL","TGL","MARGADANA","TGL003","JT"
"JAWA TIMUR","KAB. BANGKALAN","BANGKALAN","JAWA TIMUR","BANGKALAN","BWX","BANGKALAN","BWX002","JI"
"JAWA TIMUR","KAB. BANGKALAN","SOCAH","JAWA TIMUR","BANGKALAN","BWX","SOCAH","BWX010","JI"
"JAWA TIMUR","KAB. BANGKALAN","BURNEH","JAWA TIMUR","BANGKALAN","BWX","BURNEH","BWX003","JI"
"JAWA TIMUR","KAB. BANGKALAN","KAMAL","JAWA TIMUR","BANGKALAN","BWX","KAMAL-BWX","BWX005","JI"
"JAWA TIMUR","KAB. BANGKALAN","AROSBAYA","JAWA TIMUR","BANGKALAN","BWX","AROSBAYA","BWX001","JI"
"JAWA TIMUR","KAB. BANGKALAN","GEGER","JAWA TIMUR","BANGKALAN","BWX","GEGER-BWX","BWX004","JI"
"JAWA TIMUR","KAB. BANGKALAN","KLAMPIS","JAWA TIMUR","BANGKALAN","BWX","KLAMPIS","BWX006","JI"
"JAWA TIMUR","KAB. BANGKALAN","SEPULU","JAWA TIMUR","BANGKALAN","BWX","SEPULU","BWX009","JI"
"JAWA TIMUR","KAB. BANGKALAN","TANJUNG BUMI","JAWA TIMUR","BANGKALAN","BWX","TANJUNGBUMI","BWX011","JI"
"JAWA TIMUR","KAB. BANGKALAN","KOKOP","JAWA TIMUR","BANGKALAN","BWX","KOKOP","BWX007","JI"
"JAWA TIMUR","KAB. BANGKALAN","KWANYAR","JAWA TIMUR","BANGKALAN","BWX","KWANYAR","BWX016","JI"
"JAWA TIMUR","KAB. BANGKALAN","LABANG","JAWA TIMUR","BANGKALAN","BWX","LABANG","BWX008","JI"
"JAWA TIMUR","KAB. BANGKALAN","TANAH MERAH","JAWA TIMUR","BANGKALAN","BWX","TANAH MERAH-BWX","BWX013","JI"
"JAWA TIMUR","KAB. BANGKALAN","TRAGAH","JAWA TIMUR","BANGKALAN","BWX","TRAGAH","BWX012","JI"
"JAWA TIMUR","KAB. BANGKALAN","BLEGA","JAWA TIMUR","BANGKALAN","BWX","BLEGA","BWX018","JI"
"JAWA TIMUR","KAB. BANGKALAN","MODUNG","JAWA TIMUR","BANGKALAN","BWX","MODUNG","BWX014","JI"
"JAWA TIMUR","KAB. BANGKALAN","KONANG","JAWA TIMUR","BANGKALAN","BWX","KONANG","BWX015","JI"
"JAWA TIMUR","KAB. BANGKALAN","GALIS","JAWA TIMUR","BANGKALAN","BWX","GALIS-BWX","BWX017","JI"
"JAWA TIMUR","KAB. BANYUWANGI","PESANGGARAN","JAWA TIMUR","BANYUWANGI","BWI","PESANGGRAHAN-BWI","BWI015","JI"
"JAWA TIMUR","KAB. BANYUWANGI","BANGOREJO","JAWA TIMUR","BANYUWANGI","BWI","BANGOREJO","BWI018","JI"
"JAWA TIMUR","KAB. BANYUWANGI","PURWOHARJO","JAWA TIMUR","BANYUWANGI","BWI","PURWOHARJO","BWI014","JI"
"JAWA TIMUR","KAB. BANYUWANGI","TEGALDLIMO","JAWA TIMUR","BANYUWANGI","BWI","TEGALDIMO","BWI016","JI"
"JAWA TIMUR","KAB. BANYUWANGI","MUNCAR","JAWA TIMUR","BANYUWANGI","BWI","MUNCAR","BWI020","JI"
"JAWA TIMUR","KAB. BANYUWANGI","CLURING","JAWA TIMUR","BANYUWANGI","BWI","CLURING","BWI019","JI"
"JAWA TIMUR","KAB. BANYUWANGI","GAMBIRAN","JAWA TIMUR","BANYUWANGI","BWI","GAMBIRAN","BWI008","JI"
"JAWA TIMUR","KAB. BANYUWANGI","SRONO","JAWA TIMUR","BANYUWANGI","BWI","SRONO","BWI024","JI"
"JAWA TIMUR","KAB. BANYUWANGI","GENTENG","JAWA TIMUR","BANYUWANGI","BWI","GENTENG-BWI","BWI010","JI"
"JAWA TIMUR","KAB. BANYUWANGI","GLENMORE","JAWA TIMUR","BANYUWANGI","BWI","GLENMORE","BWI009","JI"
"JAWA TIMUR","KAB. BANYUWANGI","KALIBARU","JAWA TIMUR","BANYUWANGI","BWI","KALIBARU","BWI011","JI"
"JAWA TIMUR","KAB. BANYUWANGI","SINGOJURUH","JAWA TIMUR","BANYUWANGI","BWI","SINGOJURUH","BWI022","JI"
"JAWA TIMUR","KAB. BANYUWANGI","ROGOJAMPI","JAWA TIMUR","BANYUWANGI","BWI","ROGOJAMPI","BWI021","JI"
"JAWA TIMUR","KAB. BANYUWANGI","KABAT","JAWA TIMUR","BANYUWANGI","BWI","KABAT","BWI004","JI"
"JAWA TIMUR","KAB. BANYUWANGI","GLAGAH","JAWA TIMUR","BANYUWANGI","BWI","GLAGAH-BWI","BWI003","JI"
"JAWA TIMUR","KAB. BANYUWANGI","BANYUWANGI","JAWA TIMUR","BANYUWANGI","BWI","BANYUWANGI","BWI001","JI"
"JAWA TIMUR","KAB. BANYUWANGI","GIRI","JAWA TIMUR","BANYUWANGI","BWI","GIRI","BWI002","JI"
"JAWA TIMUR","KAB. BANYUWANGI","WONGSOREJO","JAWA TIMUR","BANYUWANGI","BWI","WONGSOREJO","BWI007","JI"
"JAWA TIMUR","KAB. BANYUWANGI","SONGGON","JAWA TIMUR","BANYUWANGI","BWI","SONGGON","BWI023","JI"
"JAWA TIMUR","KAB. BANYUWANGI","SEMPU","JAWA TIMUR","BANYUWANGI","BWI","SEMPU","BWI012","JI"
"JAWA TIMUR","KAB. BANYUWANGI","KALIPURO","JAWA TIMUR","BANYUWANGI","BWI","KALIPURO","BWI005","JI"
"JAWA TIMUR","KAB. BANYUWANGI","SILIRAGUNG","JAWA TIMUR","BANYUWANGI","BWI","SILIR AGUNG","BWI017","JI"
"JAWA TIMUR","KAB. BANYUWANGI","TEGALSARI","JAWA TIMUR","BANYUWANGI","BWI","TEGALSARI-BWI","BWI013","JI"
"JAWA TIMUR","KAB. BANYUWANGI","LICIN","JAWA TIMUR","BANYUWANGI","BWI","LICIN","BWI006","JI"
"JAWA TIMUR","KAB. BLITAR","WONODADI","JAWA TIMUR","WLINGI","WLG","WONODADI","WLG012","JI"
"JAWA TIMUR","KAB. BLITAR","UDANAWU","JAWA TIMUR","WLINGI","WLG","UDANAWU","WLG011","JI"
"JAWA TIMUR","KAB. BLITAR","SRENGAT","JAWA TIMUR","WLINGI","WLG","SRENGAT","WLG009","JI"
"JAWA TIMUR","KAB. BLITAR","KADEMANGAN","JAWA TIMUR","WLINGI","WLG","KADEMANGAN-WLG","WLG004","JI"
"JAWA TIMUR","KAB. BLITAR","BAKUNG","JAWA TIMUR","WLINGI","WLG","BAKUNG","WLG001","JI"
"JAWA TIMUR","KAB. BLITAR","PONGGOK","JAWA TIMUR","WLINGI","WLG","PONGGOK","WLG007","JI"
"JAWA TIMUR","KAB. BLITAR","SANANKULON","JAWA TIMUR","WLINGI","WLG","SANAN KULON","WLG008","JI"
"JAWA TIMUR","KAB. BLITAR","WONOTIRTO","JAWA TIMUR","WLINGI","WLG","WONOTIRTO","WLG013","JI"
"JAWA TIMUR","KAB. BLITAR","NGLEGOK","JAWA TIMUR","WLINGI","WLG","NGLEGOK","WLG006","JI"
"JAWA TIMUR","KAB. BLITAR","KANIGORO","JAWA TIMUR","WLINGI","WLG","KANIGORO","WLG005","JI"
"JAWA TIMUR","KAB. BLITAR","GARUM","JAWA TIMUR","WLINGI","WLG","GARUM","WLG003","JI"
"JAWA TIMUR","KAB. BLITAR","SUTOJAYAN","JAWA TIMUR","WLINGI","WLG","SUTOJAYAN","WLG010","JI"
"JAWA TIMUR","KAB. BLITAR","PANGGUNGREJO","JAWA TIMUR","WLINGI","WLG","PANGGUNGREJO-WLG","WLG019","JI"
"JAWA TIMUR","KAB. BLITAR","TALUN","JAWA TIMUR","WLINGI","WLG","TALUN-WLG","WLG016","JI"
"JAWA TIMUR","KAB. BLITAR","GANDUSARI","JAWA TIMUR","WLINGI","WLG","GANDUSARI-WLG","WLG022","JI"
"JAWA TIMUR","KAB. BLITAR","BINANGUN","JAWA TIMUR","WLINGI","WLG","BINANGUN-WLG","WLG002","JI"
"JAWA TIMUR","KAB. BLITAR","WLINGI","JAWA TIMUR","WLINGI","WLG","WLINGI","WLG015","JI"
"JAWA TIMUR","KAB. BLITAR","DOKO","JAWA TIMUR","WLINGI","WLG","DOKO","WLG021","JI"
"JAWA TIMUR","KAB. BLITAR","KESAMBEN","JAWA TIMUR","WLINGI","WLG","KESAMBEN-WLG","WLG020","JI"
"JAWA TIMUR","KAB. BLITAR","WATES","JAWA TIMUR","WLINGI","WLG","WATES-WLG","WLG014","JI"
"JAWA TIMUR","KAB. BLITAR","SELOREJO","JAWA TIMUR","WLINGI","WLG","SELOREJO","WLG018","JI"
"JAWA TIMUR","KAB. BLITAR","SELOPURO","JAWA TIMUR","WLINGI","WLG","SELOPURO","WLG017","JI"
"JAWA TIMUR","KAB. BOJONEGORO","NGRAHO","JAWA TIMUR","BOJONEGORO","BJE","NGRAHO","BJE018","JI"
"JAWA TIMUR","KAB. BOJONEGORO","TAMBAKREJO","JAWA TIMUR","BOJONEGORO","BJE","TAMBAKREJO","BJE020","JI"
"JAWA TIMUR","KAB. BOJONEGORO","NGAMBON","JAWA TIMUR","BOJONEGORO","BJE","NGAMBON","BJE022","JI"
"JAWA TIMUR","KAB. BOJONEGORO","NGASEM","JAWA TIMUR","BOJONEGORO","BJE","NGASEM-BJE","BJE023","JI"
"JAWA TIMUR","KAB. BOJONEGORO","BUBULAN","JAWA TIMUR","BOJONEGORO","BJE","BUBULAN","BJE004","JI"
"JAWA TIMUR","KAB. BOJONEGORO","DANDER","JAWA TIMUR","BOJONEGORO","BJE","DANDER","BJE005","JI"
"JAWA TIMUR","KAB. BOJONEGORO","SUGIHWARAS","JAWA TIMUR","BOJONEGORO","BJE","SUGIHWARAS","BJE011","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KEDUNGADEM","JAWA TIMUR","BOJONEGORO","BJE","KEDUNGADEM","BJE008","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KEPOHBARU","JAWA TIMUR","BOJONEGORO","BJE","KEPOH BARU","BJE009","JI"
"JAWA TIMUR","KAB. BOJONEGORO","BAURENO","JAWA TIMUR","BOJONEGORO","BJE","BAURENO","BJE002","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KANOR","JAWA TIMUR","BOJONEGORO","BJE","KANOR","BJE006","JI"
"JAWA TIMUR","KAB. BOJONEGORO","SUMBEREJO","JAWA TIMUR","BOJONEGORO","BJE","SUMBEREJO-BJE","BJE013","JI"
"JAWA TIMUR","KAB. BOJONEGORO","BALEN","JAWA TIMUR","BOJONEGORO","BJE","BALEN","BJE001","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KAPAS","JAWA TIMUR","BOJONEGORO","BJE","KAPAS","BJE007","JI"
"JAWA TIMUR","KAB. BOJONEGORO","BOJONEGORO","JAWA TIMUR","BOJONEGORO","BJE","BOJONEGORO","BJE003","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KALITIDU","JAWA TIMUR","BOJONEGORO","BJE","KALITIDU","BJE028","JI"
"JAWA TIMUR","KAB. BOJONEGORO","MALO","JAWA TIMUR","BOJONEGORO","BJE","MALO","BJE021","JI"
"JAWA TIMUR","KAB. BOJONEGORO","PURWOSARI","JAWA TIMUR","BOJONEGORO","BJE","PURWOSARI-BJE","BJE025","JI"
"JAWA TIMUR","KAB. BOJONEGORO","PADANGAN","JAWA TIMUR","BOJONEGORO","BJE","PADANGAN","BJE024","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KASIMAN","JAWA TIMUR","BOJONEGORO","BJE","KASIMAN","BJE026","JI"
"JAWA TIMUR","KAB. BOJONEGORO","TEMAYANG","JAWA TIMUR","BOJONEGORO","BJE","TEMAYANG","BJE014","JI"
"JAWA TIMUR","KAB. BOJONEGORO","MARGOMULYO","JAWA TIMUR","BOJONEGORO","BJE","MARGOMULYO","BJE017","JI"
"JAWA TIMUR","KAB. BOJONEGORO","TRUCUK","JAWA TIMUR","BOJONEGORO","BJE","TRUCUK-BJE","BJE016","JI"
"JAWA TIMUR","KAB. BOJONEGORO","SUKOSEWU","JAWA TIMUR","BOJONEGORO","BJE","SUKOSEWU","BJE012","JI"
"JAWA TIMUR","KAB. BOJONEGORO","KEDEWAN","JAWA TIMUR","BOJONEGORO","BJE","KEDEWAN","BJE027","JI"
"JAWA TIMUR","KAB. BOJONEGORO","GONDANG","JAWA TIMUR","BOJONEGORO","BJE","GONDANG-BJE","BJE015","JI"
"JAWA TIMUR","KAB. BOJONEGORO","SEKAR","JAWA TIMUR","BOJONEGORO","BJE","SEKAR","BJE010","JI"
"JAWA TIMUR","KAB. BOJONEGORO","GAYAM","JAWA TIMUR","BOJONEGORO","BJE","GAYAM-BJE","BJE019","JI"
"JAWA TIMUR","KAB. BONDOWOSO","MAESAN","JAWA TIMUR","BONDOWOSO","BWS","MAESAN","BWS004","JI"
"JAWA TIMUR","KAB. BONDOWOSO","TAMANAN","JAWA TIMUR","BONDOWOSO","BWS","TAMANAN","BWS005","JI"
"JAWA TIMUR","KAB. BONDOWOSO","TLOGOSARI","JAWA TIMUR","BONDOWOSO","BWS","TLOGOSARI","BWS022","JI"
"JAWA TIMUR","KAB. BONDOWOSO","SUKOSARI","JAWA TIMUR","BONDOWOSO","BWS","SUKOSARI","BWS009","JI"
"JAWA TIMUR","KAB. BONDOWOSO","PUJER","JAWA TIMUR","BONDOWOSO","BWS","PUJER","BWS006","JI"
"JAWA TIMUR","KAB. BONDOWOSO","GRUJUGAN","JAWA TIMUR","BONDOWOSO","BWS","GRUJUGAN","BWS003","JI"
"JAWA TIMUR","KAB. BONDOWOSO","CURAHDAMI","JAWA TIMUR","BONDOWOSO","BWS","CURAHDAMI","BWS018","JI"
"JAWA TIMUR","KAB. BONDOWOSO","TENGGARANG","JAWA TIMUR","BONDOWOSO","BWS","TENGGARANG","BWS007","JI"
"JAWA TIMUR","KAB. BONDOWOSO","WONOSARI","JAWA TIMUR","BONDOWOSO","BWS","WONOSARI-BWS","BWS008","JI"
"JAWA TIMUR","KAB. BONDOWOSO","TAPEN","JAWA TIMUR","BONDOWOSO","BWS","TAPEN","BWS015","JI"
"JAWA TIMUR","KAB. BONDOWOSO","BONDOWOSO","JAWA TIMUR","BONDOWOSO","BWS","BONDOWOSO","BWS011","JI"
"JAWA TIMUR","KAB. BONDOWOSO","WRINGIN","JAWA TIMUR","BONDOWOSO","BWS","WRINGIN","BWS002","JI"
"JAWA TIMUR","KAB. BONDOWOSO","TEGALAMPEL","JAWA TIMUR","BONDOWOSO","BWS","TEGAL AMPEL","BWS010","JI"
"JAWA TIMUR","KAB. BONDOWOSO","KLABANG","JAWA TIMUR","BONDOWOSO","BWS","KELABANG","BWS001","JI"
"JAWA TIMUR","KAB. BONDOWOSO","CERMEE","JAWA TIMUR","BONDOWOSO","BWS","CERMEE","BWS017","JI"
"JAWA TIMUR","KAB. BONDOWOSO","PRAJEKAN","JAWA TIMUR","BONDOWOSO","BWS","PRAJEKAN","BWS019","JI"
"JAWA TIMUR","KAB. BONDOWOSO","PAKEM","JAWA TIMUR","BONDOWOSO","BWS","PAKEM-BWS","BWS023","JI"
"JAWA TIMUR","KAB. BONDOWOSO","SUMBERWRINGIN","JAWA TIMUR","BONDOWOSO","BWS","SUMBERWRINGIN","BWS021","JI"
"JAWA TIMUR","KAB. BONDOWOSO","SEMPOL","JAWA TIMUR","BONDOWOSO","BWS","SEMPOL","BWS020","JI"
"JAWA TIMUR","KAB. BONDOWOSO","BINAKAL","JAWA TIMUR","BONDOWOSO","BWS","BINAKAL","BWS016","JI"
"JAWA TIMUR","KAB. BONDOWOSO","TAMAN KROCOK","JAWA TIMUR","BONDOWOSO","BWS","KEROCOK","BWS014","JI"
"JAWA TIMUR","KAB. BONDOWOSO","BOTOLINGGO","JAWA TIMUR","BONDOWOSO","BWS","BOTO LINGGO","BWS012","JI"
"JAWA TIMUR","KAB. BONDOWOSO","JAMBESARI DARUS SHOLAH","JAWA TIMUR","BONDOWOSO","BWS","JAMBISARI D S","BWS013","JI"
"JAWA TIMUR","KAB. GRESIK","DUKUN","JAWA TIMUR","GRESIK","GSK","DUKUN","GSK010","JI"
"JAWA TIMUR","KAB. GRESIK","BALONGPANGGANG","JAWA TIMUR","GRESIK","GSK","BALONGPANGGANG","GSK002","JI"
"JAWA TIMUR","KAB. GRESIK","PANCENG","JAWA TIMUR","GRESIK","GSK","PANCENG","GSK015","JI"
"JAWA TIMUR","KAB. GRESIK","BENJENG","JAWA TIMUR","GRESIK","GSK","BENJENG","GSK003","JI"
"JAWA TIMUR","KAB. GRESIK","DUDUKSAMPEYAN","JAWA TIMUR","GRESIK","GSK","DUDUK SAMPEYAN","GSK005","JI"
"JAWA TIMUR","KAB. GRESIK","WRINGINANOM","JAWA TIMUR","GRESIK","GSK","WRINGIN ANOM","GSK018","JI"
"JAWA TIMUR","KAB. GRESIK","UJUNGPANGKAH","JAWA TIMUR","GRESIK","GSK","UJUNG PANGKAH","GSK017","JI"
"JAWA TIMUR","KAB. GRESIK","KEDAMEAN","JAWA TIMUR","GRESIK","GSK","KEDAMEAN","GSK012","JI"
"JAWA TIMUR","KAB. GRESIK","SIDAYU","JAWA TIMUR","GRESIK","GSK","SIDAYU","GSK016","JI"
"JAWA TIMUR","KAB. GRESIK","MANYAR","JAWA TIMUR","GRESIK","GSK","MANYAR","GSK013","JI"
"JAWA TIMUR","KAB. GRESIK","CERME","JAWA TIMUR","GRESIK","GSK","CERME","GSK004","JI"
"JAWA TIMUR","KAB. GRESIK","BUNGAH","JAWA TIMUR","GRESIK","GSK","BUNGAH","GSK008","JI"
"JAWA TIMUR","KAB. GRESIK","MENGANTI","JAWA TIMUR","GRESIK","GSK","MENGANTI","GSK014","JI"
"JAWA TIMUR","KAB. GRESIK","KEBOMAS","JAWA TIMUR","GRESIK","GSK","KEBOMAS","GSK001","JI"
"JAWA TIMUR","KAB. GRESIK","DRIYOREJO","JAWA TIMUR","GRESIK","GSK","DRIYOREJO","GSK009","JI"
"JAWA TIMUR","KAB. GRESIK","GRESIK","JAWA TIMUR","GRESIK","GSK","GRESIK","GSK011","JI"
"JAWA TIMUR","KAB. GRESIK","SANGKAPURA","JAWA TIMUR","GRESIK","GSK","SANGKAPURA","GSK006","JI"
"JAWA TIMUR","KAB. GRESIK","TAMBAK","JAWA TIMUR","GRESIK","GSK","TAMBAK-GSK","GSK007","JI"
"JAWA TIMUR","KAB. JEMBER","JOMBANG","JAWA TIMUR","JEMBER","JBR","JOMBANG-JBR","JBR021","JI"
"JAWA TIMUR","KAB. JEMBER","KENCONG","JAWA TIMUR","JEMBER","JBR","KENCONG","JBR017","JI"
"JAWA TIMUR","KAB. JEMBER","SUMBERBARU","JAWA TIMUR","JEMBER","JBR","SUMBER BARU","JBR016","JI"
"JAWA TIMUR","KAB. JEMBER","GUMUKMAS","JAWA TIMUR","JEMBER","JBR","GUMUKMAS","JBR018","JI"
"JAWA TIMUR","KAB. JEMBER","UMBULSARI","JAWA TIMUR","JEMBER","JBR","UMBULSARI","JBR019","JI"
"JAWA TIMUR","KAB. JEMBER","TANGGUL","JAWA TIMUR","JEMBER","JBR","TANGGUL","JBR015","JI"
"JAWA TIMUR","KAB. JEMBER","SEMBORO","JAWA TIMUR","JEMBER","JBR","SEMBORO","JBR020","JI"
"JAWA TIMUR","KAB. JEMBER","PUGER","JAWA TIMUR","JEMBER","JBR","PUGER","JBR007","JI"
"JAWA TIMUR","KAB. JEMBER","BANGSALSARI","JAWA TIMUR","JEMBER","JBR","BANGSALSARI","JBR025","JI"
"JAWA TIMUR","KAB. JEMBER","BALUNG","JAWA TIMUR","JEMBER","JBR","BALUNG","JBR006","JI"
"JAWA TIMUR","KAB. JEMBER","WULUHAN","JAWA TIMUR","JEMBER","JBR","WULUHAN","JBR008","JI"
"JAWA TIMUR","KAB. JEMBER","AMBULU","JAWA TIMUR","JEMBER","JBR","AMBULU","JBR005","JI"
"JAWA TIMUR","KAB. JEMBER","RAMBIPUJI","JAWA TIMUR","JEMBER","JBR","RAMBIPUJI","JBR022","JI"
"JAWA TIMUR","KAB. JEMBER","PANTI","JAWA TIMUR","JEMBER","JBR","PANTI-JBR","JBR024","JI"
"JAWA TIMUR","KAB. JEMBER","SUKORAMBI","JAWA TIMUR","JEMBER","JBR","SUKORAMBI","JBR023","JI"
"JAWA TIMUR","KAB. JEMBER","JENGGAWAH","JAWA TIMUR","JEMBER","JBR","JENGGAWAH","JBR010","JI"
"JAWA TIMUR","KAB. JEMBER","AJUNG","JAWA TIMUR","JEMBER","JBR","AJUNG","JBR014","JI"
"JAWA TIMUR","KAB. JEMBER","TEMPUREJO","JAWA TIMUR","JEMBER","JBR","TEMPUREJO","JBR009","JI"
"JAWA TIMUR","KAB. JEMBER","KALIWATES","JAWA TIMUR","JEMBER","JBR","KALIWATES","JBR013","JI"
"JAWA TIMUR","KAB. JEMBER","PATRANG","JAWA TIMUR","JEMBER","JBR","PATRANG","JBR001","JI"
"JAWA TIMUR","KAB. JEMBER","SUMBERSARI","JAWA TIMUR","JEMBER","JBR","SUMBERSARI","JBR002","JI"
"JAWA TIMUR","KAB. JEMBER","ARJASA","JAWA TIMUR","JEMBER","JBR","ARJASA-JBR","JBR003","JI"
"JAWA TIMUR","KAB. JEMBER","MUMBULSARI","JAWA TIMUR","JEMBER","JBR","MUMBULSARI","JBR012","JI"
"JAWA TIMUR","KAB. JEMBER","PAKUSARI","JAWA TIMUR","JEMBER","JBR","PAKUSARI","JBR004","JI"
"JAWA TIMUR","KAB. JEMBER","JELBUK","JAWA TIMUR","JEMBER","JBR","JELBUK","JBR011","JI"
"JAWA TIMUR","KAB. JEMBER","MAYANG","JAWA TIMUR","JEMBER","JBR","MAYANG","JBR030","JI"
"JAWA TIMUR","KAB. JEMBER","KALISAT","JAWA TIMUR","JEMBER","JBR","KALISAT","JBR026","JI"
"JAWA TIMUR","KAB. JEMBER","LEDOKOMBO","JAWA TIMUR","JEMBER","JBR","LEDOKOMBO","JBR029","JI"
"JAWA TIMUR","KAB. JEMBER","SUKOWONO","JAWA TIMUR","JEMBER","JBR","SUKOWONO","JBR027","JI"
"JAWA TIMUR","KAB. JEMBER","SILO","JAWA TIMUR","JEMBER","JBR","SILO","JBR031","JI"
"JAWA TIMUR","KAB. JEMBER","SUMBERJAMBE","JAWA TIMUR","JEMBER","JBR","SUMBER JAMBE","JBR028","JI"
"JAWA TIMUR","KAB. JOMBANG","PERAK","JAWA TIMUR","JOMBANG","JBG","PERAK","JBG010","JI"
"JAWA TIMUR","KAB. JOMBANG","GUDO","JAWA TIMUR","JOMBANG","JBG","GUDO","JBG005","JI"
"JAWA TIMUR","KAB. JOMBANG","NGORO","JAWA TIMUR","JOMBANG","JBG","NGORO-JBG","JBG018","JI"
"JAWA TIMUR","KAB. JOMBANG","BARENG","JAWA TIMUR","JOMBANG","JBG","BARENG","JBG020","JI"
"JAWA TIMUR","KAB. JOMBANG","WONOSALAM","JAWA TIMUR","JOMBANG","JBG","WONOSALAM-JBG","JBG014","JI"
